tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,episodes_per_sentence,I
1,13,48,48,1334,102.61538461538461,27.791666666666668,27.791666666666668,13.395833333333334,13.395833333333334,49.46153846153846,0.2708333333333333,3.628038194444444
2,9,82,82,1230,136.66666666666666,15.0,15.0,7.0,7.0,63.77777777777778,0.10975609756097561,0.7682926829268293
3,9,76,76,2151,239.0,28.30263157894737,28.30263157894737,13.651315789473685,13.651315789473685,115.27777777777777,0.11842105263157894,1.6166031855955678
4,28,114,114,3055,109.10714285714286,26.79824561403509,26.79824561403509,12.899122807017545,12.899122807017545,52.517857142857146,0.24561403508771928,3.1682056017236073
5,22,54,54,1518,69.0,28.11111111111111,28.11111111111111,13.555555555555555,13.555555555555555,33.27272727272727,0.4074074074074074,5.522633744855967
6,14,145,145,3655,261.07142857142856,25.20689655172414,25.20689655172414,12.10344827586207,12.10344827586207,125.35714285714286,0.09655172413793103,1.1686087990487515
7,33,132,132,3431,103.96969696969697,25.992424242424242,25.992424242424242,12.496212121212121,12.496212121212121,49.984848484848484,0.25,3.1240530303030303
8,13,41,41,1506,115.84615384615384,36.73170731707317,36.73170731707317,17.865853658536587,17.865853658536587,56.34615384615385,0.3170731707317073,5.664782867340869
9,33,150,150,3520,106.66666666666667,23.466666666666665,23.466666666666665,11.233333333333333,11.233333333333333,51.06060606060606,0.22,2.4713333333333334
10,10,56,56,1255,125.5,22.410714285714285,22.410714285714285,10.705357142857142,10.705357142857142,59.95,0.17857142857142858,1.9116709183673468
11,8,34,34,651,81.375,19.147058823529413,19.147058823529413,9.073529411764707,9.073529411764707,38.5625,0.23529411764705882,2.134948096885813
12,24,108,108,2656,110.66666666666667,24.59259259259259,24.59259259259259,11.796296296296296,11.796296296296296,53.083333333333336,0.2222222222222222,2.6213991769547325
13,4,14,14,433,108.25,30.928571428571427,30.928571428571427,14.964285714285714,14.964285714285714,52.375,0.2857142857142857,4.275510204081632
14,3,12,12,350,116.66666666666667,29.166666666666668,29.166666666666668,14.083333333333334,14.083333333333334,56.333333333333336,0.25,3.5208333333333335
15,11,58,58,1901,172.8181818181818,32.775862068965516,32.775862068965516,15.887931034482758,15.887931034482758,83.77272727272727,0.1896551724137931,3.0132282996432815
16,12,54,54,1655,137.91666666666666,30.64814814814815,30.64814814814815,14.824074074074074,14.824074074074074,66.70833333333333,0.2222222222222222,3.294238683127572
17,6,8,8,193,32.166666666666664,24.125,24.125,11.5625,11.5625,15.416666666666666,0.75,8.671875
18,24,133,133,3132,130.5,23.548872180451127,23.548872180451127,11.274436090225564,11.274436090225564,62.479166666666664,0.18045112781954886,2.034484708010628
19,7,48,48,1478,211.14285714285714,30.791666666666668,30.791666666666668,14.895833333333334,14.895833333333334,102.14285714285714,0.14583333333333334,2.172309027777778
20,11,26,26,966,87.81818181818181,37.15384615384615,37.15384615384615,18.076923076923077,18.076923076923077,42.72727272727273,0.4230769230769231,7.64792899408284
21,5,12,12,394,78.8,32.833333333333336,32.833333333333336,15.916666666666666,15.916666666666666,38.2,0.4166666666666667,6.631944444444445
22,32,150,150,3937,123.03125,26.246666666666666,26.246666666666666,12.623333333333333,12.623333333333333,59.171875,0.21333333333333335,2.6929777777777777
23,7,100,100,2897,413.85714285714283,28.97,28.97,13.985,13.985,199.78571428571428,0.07,0.9789500000000001
24,7,71,71,1447,206.71428571428572,20.380281690140844,20.380281690140844,9.690140845070422,9.690140845070422,98.28571428571429,0.09859154929577464,0.9553659988097598
25,34,119,119,3544,104.23529411764706,29.781512605042018,29.781512605042018,14.390756302521009,14.390756302521009,50.36764705882353,0.2857142857142857,4.111644657863145
,,,,,,,,,,,,
tale_id,sentence,dep_distance,I
7,"Now, away we go,"" said Hansel, ""if we only can get out of the witch's wood.""",11.5,2.875
7,When they had journeyed a few hours they came to a great piece of water.,7.5,1.875
7,"""We can never get across this,"" said Hansel, ""I see no stepping-stones and no bridge.""",10.5,2.625
7,"""And there is no boat either,"" said Grethel; ""but here comes a white duck; if I ask her she will help us over.""",15.0,3.75
7,"So she cried,",1.5,0.375
7,"""Duck, duck, here we stand,",4.0,1.0
7,"And the duck came accordingly, and Hansel got upon her and told his sister to come too.",9.0,2.25
7,"""No,"" answered Grethel, ""that would be too hard upon the duck; we can go separately, one after the other.""",13.5,3.375
7,"And that was how it was managed, and after that they went on happily, until they came to the wood, and the way grew more and more familiar, till at last they saw in the distance their father's house.",22.0,5.5
7,"Then they ran till they came up to it, rushed in at the door, and fell on their father's neck.",11.5,2.875
7,The man had not had a quiet hour since he left his children in the wood; but the wife was dead.,11.0,2.75
7,"And when Grethel opened her apron the pearls and precious stones were scattered all over the room, and Hansel took one handful after another out of his pocket.",14.5,3.625
7,"Then was all care at an end, and they lived in great joy together.",7.5,1.875
7,"My tale is done, there runs a mouse, whosoever catches it, may make himself a big fur cap out of it.",12.0,3.0
8,Tale 8: Sleeping Beauty (Little Briar Rose),4.5,1.4268292682926829
8,"In times past there lived a king and queen, who said to each other every day of their lives, ""Would that we had a child!""",14.5,4.597560975609756
8,and yet they had none.,2.5,0.7926829268292683
8,"But it happened once that when the queen was bathing, there came a frog out of the water, and he squatted on the ground, and said to her: ""Thy wish shall be fulfilled; before a year has gone by, thou shalt bring a daughter into the world.""",27.5,8.71951219512195
8,"And as the frog foretold, so it happened; and the queen bore a daughter so beautiful that the king could not contain himself for joy, and he ordained a great feast.",17.0,5.390243902439025
8,"Not only did he bid to it his relations, friends, and acquaintances, but also the wise women, that they might be kind and favourable to the child.",15.5,4.914634146341464
8,"There were thirteen of them in his kingdom, but as he had only provided twelve golden plates for them to eat from, one of them had to be left out.",16.0,5.073170731707317
8,"However, the feast was celebrated with all splendour; and as it drew to an end, the wise women stood forward to present to the child their wonderful gifts: one bestowed virtue, one beauty, a third riches, and so on, whatever there is in the world to wish for.",28.0,8.878048780487806
8,"And when eleven of them had said their say, in came the uninvited thirteenth, burning to revenge herself, and without greeting or respect, she cried with a loud voice: ""In the fifteenth year of her age the princess shall prick herself with a spindle and shall fall down dead.""",28.0,8.878048780487806
8,And without speaking one more word she turned away and left the hall.,6.5,2.0609756097560976
8,"Every one was terrified at her saying, when the twelfth came forward, for she had not yet bestowed her gift, and though she could not do away with the evil prophecy, yet she could soften it, so she said: ""The princess shall not die, but fall into a deep sleep for a hundred years.""",31.5,9.987804878048781
8,"Now the king, being desirous of saving his child even from this misfortune, gave commandment that all the spindles in his kingdom should be burnt up.",14.0,4.439024390243903
8,"The maiden grew up, adorned with all the gifts of the wise women; and she was so lovely, modest, sweet, and kind and clever, that no one who saw her could help loving her.",20.0,6.341463414634147
8,"It happened one day, she being already fifteen years old, that the king and queen rode abroad, and the maiden was left behind alone in the castle.",15.0,4.7560975609756095
8,"She wandered about into all the nooks and corners, and into all the chambers and parlours, as the fancy took her, till at last she came to an old tower.",16.5,5.2317073170731705
8,"She climbed the narrow winding stair which led to a little door, with a rusty key sticking out of the lock; she turned the key, and the door opened, and there in the little room sat an old woman with a spindle, diligently spinning her flax.",25.5,8.085365853658537
8,"""Good day, mother,"" said the princess, ""what are you doing?""",8.5,2.6951219512195124
8,"- ""I am spinning,"" answered the old woman, nodding her head.",7.5,2.3780487804878048
8,"""What thing is that that twists round so briskly?""",5.5,1.7439024390243902
8,"asked the maiden, and taking the spindle into her hand she began to spin; but no sooner had she touched it than the evil prophecy was fulfilled, and she pricked her finger with it.",18.5,5.865853658536586
8,"In that very moment she fell back upon the bed that stood there, and lay in a deep sleep.",10.0,3.1707317073170733
8,"And this sleep fell upon the whole castle; the king and queen, who had returned and were in the great hall, fell fast asleep, and with them the whole court.",17.0,5.390243902439025
8,"The horses in their stalls, the dogs in the yard, the pigeons on the roof, the flies on the wall, the very fire that flickered on the hearth, became still, and slept like the rest; and the meat on the spit ceased roasting, and the cook, who was going to pull the scullion's hair for some mistake he had made, let him go, and went to sleep.",39.5,12.52439024390244
8,"And the wind ceased, and not a leaf fell from the trees about the castle.",8.0,2.5365853658536586
8,"Then round about that place there grew a hedge of thorns thicker every year, until at last the whole castle was hidden from view, and nothing of it could be seen but the vane on the roof.",19.5,6.182926829268292
8,"And a rumour went abroad in all that country of the beautiful sleeping Rosamond, for so was the princess called; and from time to time many kings' sons came and tried to force their way through the hedge; but it was impossible for them to do so, for the thorns held fast together like strong hands, and the young men were caught by them, and not being able to get free, there died a lamentable death.",42.0,13.317073170731707
8,"Many a long year afterwards there came a king's son into that country, and heard an old man tell how there should be a castle standing behind the hedge of thorns, and that there a beautiful enchanted princess named Rosamond had slept for a hundred years, and with her the king and queen, and the whole court.",31.0,9.829268292682928
8,"The old man had been told by his grandfather that many king's sons had sought to pass the thorn-hedge, but had been caught and pierced by the thorns, and had died a miserable death.",18.5,5.865853658536586
8,"Then said the young man: ""Nevertheless, I do not fear to try; I shall win through and see the lovely Rosamond.""",13.0,4.121951219512195
8,"The good old man tried to dissuade him, but he would not listen to his words.",8.5,2.6951219512195124
8,"For now the hundred years were at an end, and the day had come when Rosamond should be awakened.",10.0,3.1707317073170733
8,"When the prince drew near the hedge of thorns, it was changed into a hedge of beautiful large flowers, which parted and bent aside to let him pass, and then closed behind him in a thick hedge.",20.0,6.341463414634147
8,"When he reached the castle-yard, he saw the horses and brindled hunting-dogs lying asleep, and on the roof the pigeons were sitting with their heads under their wings.",15.0,4.7560975609756095
8,"And when he came indoors, the flies on the wall were asleep, the cook in the kitchen had his hand uplifted to strike the scullion, and the kitchen-maid had the black fowl on her lap ready to pluck.",20.5,6.5
8,"Then he mounted higher, and saw in the hall the whole court lying asleep, and above them, on their thrones, slept the king and the queen.",15.0,4.7560975609756095
8,"And still he went farther, and all was so quiet that he could hear his own breathing; and at last he came to the tower, and went up the winding stair, and opened the door of the little room where Rosamond lay.",23.0,7.2926829268292686
8,"And when he saw her looking so lovely in her sleep, he could not turn away his eyes; and presently he stooped and kissed her.",13.5,4.280487804878049
8,"And she awaked, and opened her eyes, and looked very kindly on him.",7.5,2.3780487804878048
8,"And she rose, and they went forth together, and the king and the queen and whole court waked up, and gazed on each other with great eyes of wonderment.",16.0,5.073170731707317
8,"And the horses in the yard got up and shook themselves, the hounds sprang up and wagged their tails, the pigeons on the roof drew their heads from under their wings, looked round, and flew into the field, the flies on the wall crept on a little farther, the kitchen fire leapt up and blazed, and cooked the meat, the joint on the spit began to roast, the cook gave the scullion such a box on the ear that he roared out, and the maid went on plucking the fowl.",50.0,15.853658536585366
8,"Then the wedding of the Prince and Rosamond was held with all splendour, and they lived very happily together until their lives' end.",12.5,3.9634146341463414
9,Tale 9: Snow-white,1.5,0.33
9,"It was the middle of winter, and the snow-flakes were falling like feathers from the sky, and a queen sat at her window working, and her embroidery-frame was of ebony.",16.5,3.63
9,"And as she worked, gazing at times out on the snow, she pricked her finger, and there fell from it three drops of blood on the snow.",15.0,3.3
9,"And when she saw how bright and red it looked, she said to herself, ""Oh that I had a child as white as snow, as red as blood, and as black as the wood of the embroidery frame!""",22.0,4.84
9,"Not very long after she had a daughter, with a skin as white as snow, lips as red as blood, and hair as black as ebony, and she was named Snow-white.",17.5,3.85
9,And when she was born the queen died.,4.0,0.88
9,"After a year had gone by the king took another wife, a beautiful woman, but proud and overbearing, and she could not bear to be surpassed in beauty by any one.",17.0,3.74
9,"She had a magic looking-glass, and she used to stand before it, and look in it, and say,",10.5,2.31
9,"""Looking-glass upon the wall,",2.5,0.55
9,"And the looking-glass would answer,",2.5,0.55
9,"""You are fairest of them all.""",4.0,0.88
9,"And she was contented, for she knew that the looking-glass spoke the truth.",7.0,1.54
9,"Now, Snow-white was growing prettier and prettier, and when she was seven years old she was as beautiful as day, far more so than the queen herself.",15.0,3.3
9,"So one day when the queen went to her mirror and said,",6.0,1.32
9,"""Looking-glass upon the wall,",2.5,0.55
9,"It answered,",1.0,0.22
9,"""Queen, you are full fair, 'tis true,",5.5,1.21
9,"This gave the queen a great shock, and she became yellow and green with envy, and from that hour her heart turned against Snow-white, and she hated her.",15.5,3.41
9,"And envy and pride like ill weeds grew in her heart higher every day, until she had no peace day or night.",11.5,2.53
9,"At last she sent for a huntsman, and said, ""Take the child out into the woods, so that I may set eyes on her no more.",15.0,3.3
9,"You must put her to death, and bring me her heart for a token.""",8.0,1.76
9,"The huntsman consented, and led her away; but when he drew his cutlass to pierce Snow-white's innocent heart, she began to weep, and to say, ""Oh, dear huntsman, do not take my life; I will go away into the wild wood, and never come home again.""",29.0,6.38
9,"And as she was so lovely the huntsman had pity on her, and said, ""Away with you then, poor child;"" for he thought the wild animals would be sure to devour her, and it was as if a stone had been rolled away from his heart when he spared to put her to death.",30.5,6.71
9,"Just at that moment a young wild boar came running by, so he caught and killed it, and taking out its heart, he brought it to the queen for a token.",17.0,3.74
9,"And it was salted and cooked, and the wicked woman ate it up, thinking that there was an end of Snow-white.",11.5,2.53
9,"Now, when the poor child found herself quite alone in the wild woods, she felt full of terror, even of the very leaves on the trees, and she did not know what to do for fright.",20.0,4.4
9,"Then she began to run over the sharp stones and through the thorn bushes, and the wild beasts after her, but they did her no harm.",14.0,3.08
9,"She ran as long as her feet would carry her; and when the evening drew near she came to a little house, and she went inside to rest.",15.0,3.3
9,"Everything there was very small, but as pretty and clean as possible.",6.5,1.43
9,"There stood the little table ready laid, and covered with a white cloth, and seven little plates, and seven knives and forks, and drinking-cups.",14.0,3.08
